Année;Code_INSEE;Résultat;Femmes;Hommes;Agriculteurs;Artisans;Cadres;Intermédiaires;Employés;Ouvriers;Retraités;Etudiants;Inactifs;Personne seule;Homme seul;Femme seule;Colocation;Famille;Famille monoparentale;Couple sans enfant;Couple avec enfants;Population avec enfants;15-24 ans;25-39 ans;40-54 ans;55-64 ans;65-79 ans;80 ans et +;Mariés;Pacsés;Concubinage;Veufs;Divorcés;Célibataires;Population_active
2022;27009;droite;249.794044;203.973791;14.992117;15.177414;45.161648;55.943904;62.516012;78.115102;133.753021;0.0;48.108617;72.145434;24.048478;48.096956;0.0;478.854566;78.640482;179.819739;220.394345;551.0;57.484549;80.552231;104.734555;87.380686;88.55472;25.890416;186.894697;30.715079;75.773219;28.462248;32.175371;90.576541;453.767835
2022;27010;droite;82.166667;58.0;4.833333;0.0;0.0;14.5;29.0;19.333333;48.333333;0.0;24.166667;19.333333;4.833333;14.5;0.0;154.666667;38.666667;38.666667;77.333333;174.0;16.0;31.0;28.0;32.0;30.0;5.0;83.0;0.0;10.0;7.0;4.0;38.0;142.0
2022;27011;droite;501.580278;506.48472;9.836747;39.336548;88.534252;142.618932;162.334226;152.497497;329.263084;0.0;83.643712;132.608206;68.75981;63.848395;0.0;1067.391794;88.488955;398.200387;580.702453;1200.0;95.840005;217.330969;229.169773;162.877086;226.025495;65.132253;485.865931;96.798362;119.512694;65.1085;42.431213;186.658881;1008.064997
2022;27012;droite;162.129343;198.611823;4.251549;23.368715;22.256374;37.942805;47.451402;63.427597;94.243424;0.0;67.7993;38.849767;22.199867;16.6499;10.384475;394.765758;18.177868;114.22923;262.35866;444.0;58.967254;63.949209;109.923847;60.416734;52.977875;19.78442;195.148264;31.42412;44.682463;18.002556;7.814673;68.947261;366.019338
2022;27013;droite;193.062418;220.440303;4.46134;5.08133;37.19045;117.394981;68.620709;78.50026;86.830711;0.0;15.422941;44.613399;17.84536;26.768039;0.0;472.386601;18.435432;147.483455;306.467715;517.0;58.9447;119.985135;108.442944;55.623298;64.58256;10.127761;193.407809;39.239701;71.746289;15.480215;12.819976;85.012407;417.706398
2022;27014;droite;338.1;333.2;0.0;49.0;117.6;132.3;78.4;78.4;142.1;0.0;73.5;68.6;44.1;24.5;19.6;793.8;142.1;225.4;426.3;882.0;63.0;179.0;183.0;132.0;112.0;18.0;352.0;80.0;94.0;26.0;33.0;102.0;687.0
2022;27015;droite;497.38869;509.798364;4.761788;52.745405;138.782042;197.421003;124.08358;156.579936;234.13467;0.0;98.678629;106.613462;48.864503;57.748959;18.396933;1188.990237;99.370316;294.350935;795.268986;1314.000632;140.124906;253.069927;286.080307;145.470303;172.642073;47.099125;501.924956;122.094252;121.511281;41.252987;46.325246;211.377918;1044.486641
2022;27016;droite;3374.407375;2987.53157;4.825612;192.22767;292.08617;682.260803;1009.573297;1189.931872;2013.529923;0.0;977.503599;1355.989916;603.201508;752.788407;145.759784;6087.035846;1119.776386;1732.440854;3234.818606;7588.785546;861.672729;1204.209293;1397.500663;1085.892345;1265.289592;549.186218;2446.288873;253.051057;827.685926;593.373656;431.819237;1811.532091;6363.750839
2022;27017;droite;576.872119;521.106637;5.02282;44.345848;109.464857;238.280013;173.615211;128.899523;284.974118;0.0;113.376365;175.798703;55.251021;120.547682;19.975706;1208.225592;144.163795;329.599143;734.462654;1404.0;130.459311;240.08719;274.928948;188.303922;213.399196;45.50663;540.487806;75.535777;106.910282;58.460689;65.317402;245.973242;1097.978756
2022;27018;droite;403.0809;393.504934;10.448402;20.25329;20.053169;100.899514;125.040028;178.632856;266.668261;0.0;74.590314;114.932424;62.690413;52.242011;10.234223;862.829346;85.845659;296.792469;480.191217;987.995993;74.017217;183.488104;179.848639;120.073934;181.189978;54.841092;394.999266;58.071797;108.976931;56.336644;54.013296;121.061031;796.585834
2022;27019;droite;72.026316;55.078947;0.0;0.0;8.473684;25.421053;29.657895;8.473684;21.184211;0.0;33.894737;12.710526;4.236842;8.473684;0.0;148.289474;38.131579;25.421053;84.736842;161.0;17.779141;21.730061;41.484663;28.644172;16.791411;5.92638;70.128834;1.97546;14.815951;4.93865;5.92638;34.570552;132.355828
2022;27020;droite;731.477975;672.942818;0.0;30.475387;102.884145;249.926547;224.090522;192.2427;418.14447;0.0;186.657022;215.112344;62.143566;152.968778;19.748539;1416.139117;174.257786;465.062713;776.818618;1651.0;183.197562;231.524766;347.038203;254.006481;267.22707;80.844373;617.971514;94.656232;150.661429;91.10925;77.640157;331.799873;1404.420793
2022;27021;droite;122.435627;146.937335;9.797904;29.404138;9.794431;29.390242;19.59581;53.891969;83.209266;0.0;34.289201;34.244063;14.676027;19.568036;9.790958;293.964979;9.790958;78.327668;205.846352;338.0;28.839314;72.587609;65.608705;35.76394;52.648575;10.928086;135.190542;19.883343;41.752203;7.943473;11.915914;49.690756;269.372962
2022;27022;droite;2231.292595;1922.883942;5.219795;92.790769;279.017123;558.329397;703.790296;701.350469;1066.048907;0.0;747.629781;652.474405;219.2314;433.243005;40.556533;4450.969453;885.432447;1144.571604;2420.965402;5144.00039;652.566374;757.909911;1112.434942;636.662045;750.597795;224.911539;1864.772437;195.540763;437.346391;274.635472;290.968814;1071.818729;4154.176538
2022;27023;droite;306.460685;294.800631;0.0;11.178904;56.323638;65.996406;87.533524;81.419459;226.692173;0.0;72.117212;70.586995;32.578613;38.008382;0.0;632.412622;55.359094;262.77167;314.281858;702.999617;70.064296;80.950067;166.563946;122.615675;134.62508;33.225298;317.798789;44.759937;72.860167;35.623086;24.984438;112.017945;608.044361
2022;27025;droite;394.6407;374.734244;0.0;10.000476;44.949628;144.844068;144.781097;114.895217;240.032392;0.0;69.872067;110.12086;60.065924;50.054936;0.0;833.87914;69.971771;244.995756;518.911613;944.0;91.228476;146.439173;218.65604;125.516964;140.6157;38.177208;365.206956;57.182455;96.304923;43.215754;44.209526;154.513948;769.374943
2022;27026;droite;162.299935;199.234127;0.0;31.490133;20.961999;73.335972;52.342457;94.267063;57.833719;0.0;31.302719;26.359555;26.359555;0.0;10.512352;429.128093;20.899388;126.148226;282.080479;466.0;55.051645;97.777614;101.90005;61.564532;44.892699;8.36867;183.23858;27.057989;55.210156;10.454677;14.61409;78.979718;369.555209
2022;27027;droite;102.103442;107.905092;0.0;0.0;0.0;63.469089;26.845882;58.80666;44.445126;0.0;16.441776;17.404951;11.6033;5.80165;0.0;274.595049;15.960189;88.890253;169.744607;292.0;15.036811;57.188266;56.579238;49.8834;36.458555;12.019875;123.884572;17.709961;43.422811;15.281694;5.312604;21.554503;227.166145
2022;27028;droite;122.091393;177.087142;0.0;5.431918;20.957452;32.206205;73.928379;77.062371;39.285951;0.0;50.306258;49.712988;36.1549;13.558088;9.909351;268.381789;53.548574;69.365456;145.467758;328.004128;51.917923;56.25574;71.798799;51.129896;44.779629;14.526347;105.289343;14.439563;56.706839;17.771899;11.114142;85.086548;299.178534
2022;27031;centre;490.231101;440.513875;0.0;39.89485;170.578128;172.221021;108.940672;64.80311;278.099849;0.0;96.207346;77.521743;25.840581;51.681162;10.068841;1010.409416;128.056673;417.466193;464.88655;1098.0;107.796444;122.101727;242.360194;196.621856;218.488314;51.159778;562.107362;56.959992;81.904074;44.550893;47.047738;145.958254;938.528313
2022;27032;droite;505.755411;552.149409;15.125129;54.927491;170.63362;157.338274;200.844837;101.594635;240.325548;0.0;117.115286;133.915742;66.957871;66.957871;24.932674;1188.151584;75.070628;334.851311;778.229646;1347.0;107.435642;263.147227;307.023563;154.061607;168.565106;40.06222;495.330328;100.35927;150.399397;43.666255;48.980663;201.559452;1057.90482
2022;27033;droite;133.693548;143.596774;4.951613;0.0;4.951613;34.66129;34.66129;79.225806;79.225806;0.0;39.612903;14.854839;9.903226;4.951613;0.0;292.145161;0.0;108.935484;183.209677;307.0;36.0;48.0;67.0;49.0;54.0;6.0;136.0;24.0;41.0;6.0;7.0;46.0;277.290323
2022;27034;droite;240.0;250.0;5.0;25.0;35.0;85.0;90.0;115.0;105.0;0.0;30.0;45.0;20.0;25.0;0.0;575.0;70.0;140.0;365.0;620.0;58.0;118.0;151.0;60.0;85.0;12.0;236.0;40.0;74.0;21.0;15.0;98.0;490.0
2022;27035;droite;40.842105;51.052632;10.210526;0.0;0.0;0.0;10.210526;5.105263;61.263158;0.0;5.105263;20.421053;10.210526;10.210526;0.0;76.578947;0.0;56.157895;20.421053;97.0;5.705882;13.313725;18.068627;13.313725;32.333333;5.705882;50.401961;1.901961;3.803922;7.607843;6.656863;18.068627;91.894737
2022;27036;droite;244.223021;207.890657;0.0;20.746055;10.422047;88.018855;93.311511;41.492928;141.240149;0.0;56.882133;52.604563;21.041825;31.562738;0.0;492.395437;62.141561;167.277821;262.976055;545.0;46.105389;94.462955;114.82856;76.051143;75.118887;34.545956;238.113938;14.096986;58.622036;23.431397;22.358538;84.489995;452.113678
2022;27037;droite;457.803475;411.446498;15.150109;46.578135;41.600337;145.196893;160.261698;139.606607;233.209071;0.0;87.647122;97.083546;53.935303;43.148242;0.0;1070.916454;93.744516;322.259512;654.912427;1168.0;113.925369;197.408612;254.563896;135.907967;142.504546;43.881192;413.753522;74.597517;160.117189;42.136772;32.365236;165.221348;888.191583
2022;27038;centre;103.846154;109.038462;5.192308;15.576923;25.961538;20.769231;15.576923;51.923077;57.115385;0.0;20.769231;31.153846;10.384615;20.769231;0.0;238.846154;15.576923;83.076923;140.192308;270.0;28.0;41.0;55.0;28.0;39.0;14.0;99.0;19.0;34.0;14.0;5.0;34.0;212.884615
2022;27039;droite;213.314676;208.789566;5.070347;19.908347;49.947675;55.024526;54.10913;92.662405;116.496992;0.0;28.884819;36.408585;20.804906;15.603679;14.828285;485.410482;29.414241;162.251119;293.745122;536.647352;50.335126;89.263598;96.086169;66.857271;92.76256;23.160306;192.751256;27.492111;82.062403;22.411468;23.21872;70.529072;422.104242
2022;27040;droite;171.355917;176.489909;5.0315;25.203073;15.151421;40.354443;40.422891;90.73779;85.467416;0.0;45.477293;40.161217;15.060457;25.100761;0.0;408.838783;0.0;120.756006;288.082777;449.0;44.156543;97.260845;79.195387;50.024439;65.928262;11.984911;159.288357;32.062953;69.118854;14.967611;12.98443;60.128182;348.550387
2022;27042;droite;31.875;37.1875;0.0;0.0;10.625;10.625;26.5625;10.625;10.625;0.0;0.0;10.625;5.3125;5.3125;0.0;74.375;0.0;21.25;53.125;85.0;4.829545;17.386364;15.454545;17.386364;10.625;0.965909;34.772727;9.659091;6.761364;2.897727;3.863636;8.693182;69.0625
2022;27043;droite;282.024102;257.944038;14.929375;24.739887;9.514001;78.79905;109.014425;83.666072;135.39336;0.0;83.91197;85.985001;40.46353;45.521471;9.992535;590.022465;84.269375;179.865623;325.887467;686.0;53.350603;110.129377;138.868593;96.394647;120.381587;36.054924;261.526997;25.475583;89.95757;42.391489;40.288108;95.539984;555.179732
2022;27044;droite;372.729412;357.411765;0.0;10.211765;56.164706;71.482353;81.694118;86.8;357.411765;0.0;66.376471;97.011765;40.847059;56.164706;10.211765;760.776471;112.329412;331.882353;316.564706;868.0;55.0;137.0;147.0;147.0;184.0;59.0;371.0;69.0;87.0;54.0;36.0;112.0;730.141176
2022;27045;droite;288.583224;353.126208;15.227146;34.361221;35.483842;163.928773;109.654291;84.613469;156.022109;0.0;42.418582;63.823522;41.029407;22.794115;0.0;716.176478;34.084618;210.015853;472.076006;780.0;93.910145;119.243339;170.577704;110.163807;113.114871;27.280518;294.173278;57.932713;85.206463;32.221533;19.939679;144.816718;641.709433
2022;27046;droite;57.931034;53.103448;0.0;0.0;9.655172;14.482759;19.310345;4.827586;28.965517;0.0;33.793103;24.137931;14.482759;9.655172;0.0;115.862069;14.482759;38.62069;62.758621;140.0;14.685315;17.622378;28.391608;13.706294;28.391608;8.811189;48.951049;5.874126;21.538462;11.748252;9.79021;13.706294;111.608392
2022;27047;droite;123.334987;134.397078;5.219165;10.23517;0.0;35.620903;56.197866;46.574315;78.603476;0.0;25.281168;42.590489;31.942867;10.647622;0.0;295.409511;41.137792;83.506648;170.765071;338.0;30.106871;72.952663;60.222581;50.353777;39.198108;6.200964;105.191439;23.112415;55.938665;14.537936;15.585557;44.668954;259.034965
2022;27048;droite;79.977273;84.681818;14.113636;9.409091;23.522727;28.227273;28.227273;0.0;42.340909;0.0;18.818182;23.522727;18.818182;4.704545;0.0;183.477273;14.113636;75.272727;94.090909;207.0;18.990826;25.637615;50.325688;28.486239;41.779817;12.344037;91.155963;9.495413;21.83945;7.59633;5.697248;41.779817;177.56422
2022;27049;droite;1872.269314;1823.528953;93.711779;211.847667;147.175838;346.801847;519.233786;521.343734;1341.983406;0.0;513.70021;680.089535;324.573479;355.516056;64.928169;3654.621647;408.971621;1371.012577;1874.637448;4399.639351;373.030713;666.491898;835.73929;688.559227;812.905337;294.86046;1711.405115;201.059117;549.862913;270.465051;222.457417;716.337313;3695.798267
2022;27050;droite;277.705267;277.550922;0.0;9.955878;24.680439;64.327153;74.238906;89.007689;253.487564;0.0;39.55856;94.791378;39.912159;54.879219;9.933717;529.274906;64.239683;233.376158;231.659065;634.0;53.097122;84.647186;108.259902;91.910363;157.29481;49.537001;264.354163;27.572361;71.88012;55.58011;30.684017;94.675612;555.256189
2022;27051;droite;1236.408375;1077.109348;5.189842;69.350987;123.702895;278.059357;334.728925;413.601715;782.026962;0.0;306.85704;603.260506;226.82595;376.434556;19.658242;2140.747522;342.805328;768.318153;1029.624041;2763.66627;295.785461;391.078579;501.169581;398.30704;481.821127;241.034279;842.328715;114.231909;304.620162;233.875056;195.359002;618.781224;2313.517724
2022;27052;centre;163.262205;184.004583;5.757886;10.110994;26.355603;53.283042;36.661872;47.164237;130.569756;0.0;37.363399;64.498549;29.768561;34.729988;0.0;281.495577;52.667318;145.779693;83.048566;345.994126;29.714274;39.49843;76.642565;42.025049;119.465966;29.49364;153.86976;20.66787;26.42788;29.128149;20.073667;86.672597;347.266788
2022;27053;droite;76.190476;85.714286;4.761905;14.285714;19.047619;14.285714;14.285714;19.047619;52.380952;0.0;23.809524;23.809524;9.52381;14.285714;0.0;176.190476;9.52381;76.190476;90.47619;200.0;8.0;31.0;33.0;50.0;42.0;4.0;89.0;9.0;30.0;8.0;14.0;18.0;168.0
2022;27054;droite;268.420934;197.280828;0.0;20.963354;31.186389;62.887025;94.751488;42.582971;176.630411;0.0;36.700123;74.848636;29.939455;44.909182;20.4523;411.663869;57.644552;112.48765;241.531667;506.964805;53.383972;85.242538;94.734334;72.405625;94.207519;61.73994;172.477792;20.057658;86.241595;58.320613;32.07472;92.54155;465.701762
2022;27055;droite;127.003468;147.153082;4.569893;5.255466;30.45612;68.483489;29.596684;24.689993;80.468305;0.0;30.636599;22.849466;13.70968;9.139786;0.0;307.150534;0.0;85.183376;221.967158;330.0;34.581933;68.816513;64.635928;35.045572;44.849244;13.337604;104.590791;39.239254;45.870767;10.227646;11.455754;49.882584;274.156549
2022;27056;droite;4746.900748;3797.256618;5.982245;270.56181;567.514453;902.820466;1249.594738;1217.884892;3156.309718;0.0;1173.489044;2742.156315;1035.517911;1706.638404;162.410746;6485.452564;1333.116343;2386.678018;2765.658203;9390.019624;1123.018854;1469.819842;1729.686994;1389.920581;1816.32965;1018.269122;2726.686294;299.051133;1050.771705;950.896261;859.616126;2660.023523;8547.045042
2022;27057;droite;114.219068;132.31523;0.0;9.637374;4.816395;52.253338;18.971851;75.899866;55.89818;0.0;29.057293;27.591713;22.993094;4.598619;0.0;267.408287;0.0;93.401885;174.006402;295.0;34.204219;52.587184;66.281386;43.046582;33.160878;17.418059;124.429774;20.73328;32.675385;13.449709;4.807724;50.602435;246.698307
2022;27059;droite;140.8722;150.545635;0.0;14.916073;15.112289;35.457587;35.459535;56.006744;103.644663;0.0;30.820944;29.06617;14.533085;14.533085;0.0;287.93383;0.0;88.913525;199.020305;317.0;28.745616;62.769296;55.98548;45.075749;46.64873;15.133363;121.467564;24.424517;27.329315;21.70784;14.216298;45.212701;291.417835
2022;27061;droite;122.16207;152.461682;5.069434;20.395713;40.814954;51.001318;20.324905;60.786587;35.415778;0.0;40.815063;45.414122;35.322095;10.092027;0.0;290.585878;20.277737;81.110948;189.197193;336.0;26.778727;68.829879;77.102009;39.869998;37.797312;12.255263;138.634778;15.378294;30.799901;13.272642;14.275899;50.271673;274.623752
2022;27062;droite;611.033665;631.966216;10.44209;47.020818;151.48521;219.448183;198.510835;141.038256;365.318269;0.0;109.73622;104.275896;52.137948;52.137948;0.0;1504.724104;52.215239;527.095504;925.413361;1609.0;128.100795;276.606202;329.823769;235.344587;237.335688;52.158508;674.688593;122.906901;176.150022;63.39103;40.90895;181.324056;1259.36955
2022;27063;droite;88.333333;103.921569;10.392157;10.392157;10.392157;25.980392;57.156863;46.764706;20.784314;0.0;10.392157;15.588235;10.392157;5.196078;0.0;249.411765;0.0;51.960784;197.45098;265.0;30.836364;56.854545;63.6;20.236364;18.309091;4.818182;91.545455;29.872727;29.872727;3.854545;1.927273;37.581818;194.654545
2022;27064;droite;269.922772;240.604189;0.0;19.08162;33.569979;110.793758;62.267003;81.351997;141.073693;0.0;62.38891;64.037577;29.555805;34.481772;9.73662;583.22369;29.20986;155.785918;398.227912;656.997887;57.73097;119.361676;155.783989;86.67443;87.947879;15.357828;243.987897;47.13706;85.746244;26.73286;33.717528;85.535182;522.856772
2022;27065;droite;2040.650609;1828.151775;19.985946;174.637327;227.651184;489.001488;622.153457;666.410927;1177.086821;0.0;491.875233;871.625598;392.711525;478.914073;39.247967;3734.59994;653.591516;1202.328036;1878.680388;4645.473505;485.189512;874.777697;859.954669;526.075725;836.640083;299.854707;1594.491667;289.752754;493.900999;284.692744;274.749019;944.905209;3882.492392
2022;27066;droite;126.109091;126.109091;5.254545;5.254545;5.254545;21.018182;47.290909;57.8;52.545455;0.0;57.8;36.781818;10.509091;26.272727;10.509091;241.709091;36.781818;63.054545;141.872727;289.0;32.0;47.0;66.0;40.0;26.0;14.0;104.0;16.0;26.0;8.0;11.0;60.0;252.218182
2022;27067;droite;622.826406;590.843935;5.227384;41.741256;104.576632;167.541316;246.14269;245.657705;249.233659;0.0;153.549699;161.673026;86.225614;75.447412;0.0;1442.230317;208.220947;349.666265;884.343104;1603.903343;162.579522;298.355584;345.464612;218.241833;189.916739;55.651728;626.500317;81.304257;159.407296;59.261247;46.41894;297.317961;1270.210017
2022;27068;droite;66.428571;75.285714;8.857143;4.428571;0.0;13.285714;22.142857;39.857143;13.285714;0.0;39.857143;17.714286;8.857143;8.857143;8.857143;159.428571;0.0;35.428571;124.0;186.0;14.455959;30.839378;45.295337;22.165803;17.34715;11.564767;53.968912;9.637306;26.020725;13.492228;2.891192;35.658031;141.714286
2022;27069;droite;318.908729;289.738567;14.400601;19.835424;15.313122;53.40259;111.353384;130.85293;199.780726;0.0;63.708519;88.459835;37.246247;51.213589;0.0;610.540165;102.807888;243.267656;264.464621;699.0;70.50018;101.345324;133.523066;108.348296;146.453036;40.650898;277.452931;37.307191;75.138852;42.364678;38.905341;129.651807;608.647296
2022;27070;droite;669.342105;634.815789;14.763158;68.894737;63.973684;216.526316;191.921053;221.447368;329.710526;0.0;196.921053;142.710526;68.894737;73.815789;24.605263;1515.684211;103.342105;354.315789;1058.026316;1683.0;175.0;257.0;386.0;246.0;210.0;47.0;659.0;61.0;195.0;63.0;35.0;308.0;1321.0
2022;27071;droite;73.5;89.25;0.0;31.5;21.0;15.75;26.25;15.75;26.25;0.0;26.25;15.75;10.5;5.25;10.5;183.75;31.5;73.5;78.75;210.0;15.627907;32.232558;54.697674;28.325581;29.302326;10.744186;93.767442;9.767442;24.418605;8.790698;11.72093;22.465116;170.930233
2022;27072;droite;280.368691;310.356257;29.914701;30.03764;70.153216;70.499485;40.239731;70.202806;214.439514;0.0;65.237856;69.514393;34.757196;34.757196;0.0;672.485695;75.265959;249.49024;347.729496;742.000088;72.549799;100.596777;162.861349;114.04082;127.848849;37.893555;341.969599;57.281642;55.195206;27.884938;24.901451;108.558312;615.791149
2022;27073;droite;458.184841;523.493476;0.0;59.961425;89.868824;179.611821;190.150805;145.397273;170.498273;0.0;146.189895;114.375201;61.953234;52.421967;0.0;1118.625204;114.877591;282.674029;721.073584;1233.000404;150.553099;217.793445;269.03561;138.168453;154.754454;40.620064;447.485849;81.528865;142.819176;45.789645;32.505722;220.795868;981.678317
2022;27074;droite;121.829517;126.221998;0.0;35.246564;9.764411;40.13146;44.890579;41.088174;61.808314;0.0;15.122014;36.701411;10.486117;26.215293;0.0;250.298589;20.479617;102.398084;127.420888;287.0;21.963944;37.903;52.448311;55.720138;56.044316;25.075407;137.620859;13.753748;22.563136;12.15695;16.178718;46.881705;249.155116
2022;27075;droite;143.453333;178.08;4.946667;14.84;34.626667;19.786667;19.786667;74.2;93.986667;0.0;59.36;44.52;29.68;14.84;0.0;326.48;9.893333;138.506667;178.08;371.0;36.0;54.0;71.0;56.0;72.0;31.0;166.0;6.0;46.0;24.0;13.0;65.0;321.533333
2022;27076;droite;193.09488;179.531405;5.470514;43.901573;32.477575;73.679727;54.366877;62.830681;69.88709;0.0;30.012248;29.974601;8.564172;21.410429;9.104971;449.920428;62.417142;72.839767;314.663519;489.0;46.92222;104.985979;92.432719;60.404029;60.3879;10.264214;184.176562;35.296902;48.650647;9.396543;15.108026;82.768381;375.397061
2022;27077;droite;374.751411;293.077636;0.0;9.670183;71.567902;100.048862;112.51494;97.667678;154.333444;0.0;122.026037;97.299744;15.363117;81.936627;0.0;779.700256;124.439935;201.489896;453.770424;877.0;92.98726;160.04056;184.596064;92.104089;106.654346;33.302274;265.211967;77.886906;95.295915;46.804908;34.033905;150.450991;669.684592
2022;27078;droite;98.450941;125.44203;0.0;9.45996;31.244393;31.653576;25.765536;25.738965;49.888951;0.0;50.141591;23.445879;17.58441;5.86147;10.904575;226.649546;15.215008;87.236598;124.19794;261.0;20.500098;38.598953;73.925409;37.507885;32.940387;11.815417;118.071064;14.969914;31.253307;4.39773;11.079403;35.51673;223.892972
2022;27079;droite;149.868275;156.363636;14.935336;14.941912;31.194817;66.851439;15.312825;39.807209;86.789924;0.0;36.398448;46.868559;18.747423;28.121135;0.0;328.227894;0.0;97.18545;231.042444;375.096453;38.61552;57.684482;75.985773;46.854645;59.726864;20.510307;133.814166;29.792646;39.550501;16.537636;11.844649;67.837993;306.231911
2022;27081;droite;68.526316;68.526316;0.0;14.684211;34.263158;14.684211;9.789474;14.684211;39.157895;0.0;9.789474;19.578947;4.894737;14.684211;9.789474;156.631579;0.0;48.947368;107.684211;186.0;9.587629;29.721649;46.979381;24.927835;29.721649;3.835052;72.865979;11.505155;26.845361;7.670103;4.793814;21.092784;144.773196
2022;27082;droite;890.197427;810.766397;0.0;45.170827;34.957433;248.962949;320.19216;224.425629;621.838533;0.0;205.416293;342.800283;171.400142;171.400142;49.487094;1652.712623;249.105035;574.362919;829.24467;2045.0;198.275681;336.043355;410.31088;290.921052;359.551755;99.852245;697.286285;108.37083;209.606942;109.30361;116.60493;453.782372;1700.963824
2022;27083;droite;95.365385;105.403846;0.0;10.038462;10.038462;50.192308;40.153846;50.192308;35.134615;0.0;5.019231;20.076923;15.057692;5.019231;0.0;240.923077;25.096154;65.25;150.576923;261.0;19.073077;47.180769;63.242308;30.115385;31.119231;5.019231;95.365385;20.076923;28.107692;7.026923;8.030769;37.142308;200.769231
2022;27085;droite;570.059004;622.569629;21.100365;31.650546;105.476054;231.810976;163.501045;258.134415;270.417461;0.0;110.537772;111.900292;47.957268;63.943024;10.603474;1463.496234;95.110709;360.518115;1007.86741;1586.0;133.611805;359.111154;333.689407;163.998027;173.630326;42.175096;634.422429;95.143224;177.726005;50.618034;43.24857;205.057554;1206.215815
2022;27089;droite;413.392012;418.364125;25.810662;15.050539;70.760619;157.57413;121.481493;102.042666;233.49202;0.0;105.544007;89.812957;42.264921;47.548036;0.0;926.187043;76.62937;279.79138;569.766293;1016.0;92.492891;164.231426;254.832163;120.364661;154.74948;31.140125;447.866551;75.233636;84.754294;35.620118;29.003551;145.332595;831.756137
2022;27090;droite;1600.0;1425.0;15.0;100.0;250.0;590.0;490.0;330.0;940.0;0.0;310.0;355.0;115.0;240.0;20.0;3480.0;360.0;1095.0;2025.0;3855.0;317.0;680.0;742.0;510.0;651.0;186.0;1610.0;262.0;433.0;180.0;114.0;487.0;3086.0
2022;27091;droite;288.389614;331.412396;14.112034;24.424462;73.281495;96.481636;58.32486;125.975441;162.125256;0.0;65.076827;57.750994;35.539073;22.211921;0.0;718.249006;23.790165;213.27828;481.180561;776.0;48.418943;178.688133;172.533788;87.508835;84.600437;18.938476;283.659485;84.430194;98.588935;18.553955;20.424613;85.03143;619.80201
2022;27094;droite;48.0;42.666667;0.0;5.333333;16.0;5.333333;5.333333;16.0;32.0;0.0;10.666667;16.0;5.333333;10.666667;0.0;112.0;0.0;42.666667;69.333333;128.0;12.899225;19.844961;34.728682;10.914729;16.868217;6.945736;41.674419;5.953488;23.813953;7.937984;6.945736;15.875969;102.20155
2022;27095;droite;257.380219;231.804469;4.980839;35.400447;30.018443;115.768803;80.29776;70.140709;117.770251;0.0;34.807436;51.823031;15.546909;36.276122;10.228518;600.952301;0.0;173.351125;427.601177;663.00385;42.809026;145.620891;140.731795;59.194575;81.724905;22.513612;255.036878;32.110288;80.614632;21.733797;18.447395;84.651814;492.594805
2022;27096;droite;145.661038;160.588305;10.169114;4.974328;25.09529;34.969742;50.554148;70.377255;79.300967;0.0;30.8085;39.218073;24.511296;14.706777;29.845965;277.935962;15.142366;109.435205;153.35839;347.0;24.771618;63.745304;79.202485;45.414594;49.092388;21.161449;105.328777;21.63132;58.559788;19.11951;14.476672;64.27177;306.249343
2022;27097;droite;285.327994;261.360105;5.549951;10.609995;22.389936;79.068892;103.464346;61.338641;204.611829;0.0;59.654509;64.587373;32.293687;32.293687;0.0;582.412627;36.890031;232.762056;312.760541;647.0;59.635055;88.801561;128.320442;94.91988;145.111112;41.411496;302.023304;33.820043;55.859246;42.782696;21.093183;102.621076;558.199547
2022;27098;droite;30.0;36.0;12.0;6.0;0.0;12.0;0.0;18.0;18.0;0.0;0.0;6.0;0.0;6.0;0.0;66.0;12.0;36.0;18.0;72.0;7.0;11.0;17.0;14.0;12.0;1.0;26.0;6.0;11.0;3.0;4.0;12.0;66.0
2022;27099;droite;318.403735;307.804014;0.0;38.586988;52.330097;151.060164;122.447808;98.212155;105.488476;0.0;58.082061;63.011647;29.405435;33.606212;9.119432;745.868921;81.02166;184.186653;480.660607;818.0;70.239766;171.33281;178.364094;88.547865;98.544466;28.285338;294.59328;91.483924;77.270723;24.333672;19.203896;128.428845;635.31434
2022;27100;droite;472.710016;451.819066;5.000928;66.11048;35.409081;157.777608;193.334265;183.220119;171.086187;0.0;112.590415;80.014853;40.007426;40.007426;0.0;1146.985147;40.298284;261.938849;844.748014;1227.0;123.894791;237.86443;271.01705;135.355537;120.90134;27.187709;448.603891;89.531697;143.605273;34.158955;36.263027;164.058014;924.529082
2022;27101;droite;176.505297;217.840911;21.141729;10.43975;20.392674;67.221643;51.762129;74.307306;75.338939;0.0;73.742038;37.859589;23.662243;14.197346;0.0;451.140411;28.787525;129.224947;293.127938;489.0;56.079672;81.594064;104.714875;62.342048;71.095849;5.790657;202.326935;29.358543;49.628604;14.133067;12.711067;73.458948;394.346208
2022;27102;droite;470.721835;417.519979;4.768421;42.790299;75.115387;157.841789;148.977859;99.938245;261.276901;0.0;97.532912;105.971961;40.370271;65.60169;9.810771;933.217268;9.810771;352.107339;571.299158;1049.0;106.74043;185.060923;220.69909;165.765314;151.476921;40.124667;444.94339;75.276672;107.784127;44.469556;39.029196;158.364401;888.241814
